timestamp,LOCAL_STATUS,STATUS_REASON,CPU_USAGE_PERCENT,CPU_USER_PERCENT,CPU_SYSTEM_PERCENT,CPU_IDLE_PERCENT,MEM_TOTAL_MB,MEM_FREE_MB,MEM_USED_MB,BUFFERS_MB,CACHED_MB,MEM_USAGE_PERCENT,DHCP_PROCESS_STATUS,DHCP_DATA_STATE,DHCP_V6_STATE,WAN_STATE,WAN_IPV4_ENABLE,WAN_IPV6_ENABLE,WAN_RX_RATE_KBPS,WAN_TX_RATE_KBPS,NET_LATENCY_MS,NET_LATENCY_AVG_5,NET_PING_STATUS,logged_at
2026-04-22T16:39:14,NORMAL,healthy,9,7,1,90,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,53.700,77,OK,2026-04-22T16:39:21.480305
2026-04-22T16:39:26,NORMAL,healthy,3,2,1,96,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,71.937,76,OK,2026-04-22T16:39:33.025625
2026-04-22T16:39:38,NORMAL,healthy,4,3,1,95,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,1,118.208,74,OK,2026-04-22T16:39:44.558163
2026-04-22T16:39:49,NORMAL,healthy,45,32,12,54,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,2,80.863,78,OK,2026-04-22T16:39:56.087203
2026-04-22T16:40:01,NORMAL,healthy,11,10,1,88,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,3,3,109.188,86,OK,2026-04-22T16:40:07.631899
2026-04-22T16:40:12,NORMAL,healthy,54,27,27,45,936,577,359,31,103,38,RUNNING,Bound,Bound,UP,1,1,10,12,114.417,98,OK,2026-04-22T16:40:19.156563
2026-04-22T16:40:24,NORMAL,healthy,43,23,19,56,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,5,3,45.061,93,OK,2026-04-22T16:40:30.683599
2026-04-22T16:40:35,NORMAL,healthy,4,3,0,95,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,16,3,76.045,84,OK,2026-04-22T16:40:42.223589
2026-04-22T16:40:47,NORMAL,healthy,19,16,3,80,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,59.512,80,OK,2026-04-22T16:40:53.754277
2026-04-22T16:40:58,NORMAL,healthy,4,2,1,95,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,72.529,73,OK,2026-04-22T16:41:05.300668
2026-04-22T16:41:10,NORMAL,healthy,13,10,2,86,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,206.753,91,OK,2026-04-22T16:41:16.825587
2026-04-22T16:41:21,NORMAL,healthy,2,1,0,97,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,4,10,84.547,99,OK,2026-04-22T16:41:28.351609
2026-04-22T16:41:33,NORMAL,healthy,56,26,29,43,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,3,2,57.149,95,OK,2026-04-22T16:41:39.895985
2026-04-22T16:41:44,NORMAL,healthy,61,28,31,38,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,2,89.992,101,OK,2026-04-22T16:41:51.439222
2026-04-22T16:41:56,NORMAL,healthy,3,2,1,96,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,57.359,98,OK,2026-04-22T16:42:02.967788
2026-04-22T16:42:07,NORMAL,healthy,10,8,2,89,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,1,304.693,118,OK,2026-04-22T16:42:14.500437
2026-04-22T16:42:19,NORMAL,healthy,7,5,1,92,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,2,55.118,112,OK,2026-04-22T16:42:26.032851
2026-04-22T16:42:31,NORMAL,healthy,10,8,2,89,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,3,2,53.657,111,OK,2026-04-22T16:42:37.581680
2026-04-22T16:42:42,WARNING,ping_failed,5,3,1,94,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,1,NA,117,FAIL,2026-04-22T16:42:49.848504
2026-04-22T16:42:54,NORMAL,healthy,5,4,1,94,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,4,6,53.849,116,OK,2026-04-22T16:43:01.393142
2026-04-22T16:43:06,NORMAL,healthy,15,8,6,84,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,6,10,69.084,57,OK,2026-04-22T16:43:12.924493
2026-04-22T16:43:17,NORMAL,healthy,55,25,29,45,936,577,359,31,103,38,RUNNING,Bound,Bound,UP,1,1,7,5,107.991,70,OK,2026-04-22T16:43:24.460630
2026-04-22T16:43:29,NORMAL,healthy,9,7,2,90,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,1,102.588,82,OK,2026-04-22T16:43:35.984744
2026-04-22T16:43:40,NORMAL,healthy,10,8,1,89,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,92.489,84,OK,2026-04-22T16:43:47.517700
2026-04-22T16:43:52,NORMAL,healthy,3,2,0,96,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,3,4,75.487,89,OK,2026-04-22T16:43:59.055115
2026-04-22T16:44:04,NORMAL,healthy,11,9,2,88,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,6,69.237,89,OK,2026-04-22T16:44:10.580632
2026-04-22T16:44:15,NORMAL,healthy,8,6,1,91,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,4,3,58.100,79,OK,2026-04-22T16:44:22.117755
2026-04-22T16:44:27,NORMAL,healthy,3,2,0,96,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,84.050,75,OK,2026-04-22T16:44:33.644112
2026-04-22T16:44:38,NORMAL,healthy,2,1,0,97,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,137,16,98.834,76,OK,2026-04-22T16:44:45.312585
2026-04-22T16:44:50,NORMAL,healthy,59,28,31,40,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,245,7,249.870,111,OK,2026-04-22T16:44:56.837278
2026-04-22T16:45:01,NORMAL,healthy,15,13,1,84,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,94,7,66.881,111,OK,2026-04-22T16:45:08.376197
2026-04-22T16:45:13,WARNING,latency_elevated,11,8,2,88,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,3,281.141,155,OK,2026-04-22T16:45:19.910878
2026-04-22T16:45:24,WARNING,latency_elevated,7,6,1,92,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,79.432,154,OK,2026-04-22T16:45:31.447059
2026-04-22T16:45:36,WARNING,latency_elevated,5,4,1,94,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,15,2,98.768,154,OK,2026-04-22T16:45:42.971988
2026-04-22T16:45:47,NORMAL,healthy,3,2,0,96,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,1,2,68.204,118,OK,2026-04-22T16:45:54.505354
2026-04-22T16:45:59,NORMAL,healthy,4,4,0,95,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,53.338,115,OK,2026-04-22T16:46:06.037611
2026-04-22T16:46:11,NORMAL,healthy,58,29,28,41,936,577,359,31,103,38,RUNNING,Bound,Bound,UP,1,1,52,27,184.009,96,OK,2026-04-22T16:46:17.573330
2026-04-22T16:46:22,NORMAL,healthy,53,24,29,46,936,577,359,31,103,38,RUNNING,Bound,Bound,UP,1,1,319,12,69.535,94,OK,2026-04-22T16:46:29.096794
2026-04-22T16:46:34,NORMAL,healthy,7,6,1,92,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,136,6,80.407,90,OK,2026-04-22T16:46:40.625890
2026-04-22T16:46:45,NORMAL,healthy,9,7,1,90,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,6,84.778,94,OK,2026-04-22T16:46:52.165615
2026-04-22T16:46:57,WARNING,latency_elevated,5,4,1,94,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,0,1,445.009,172,OK,2026-04-22T16:47:03.766849
2026-04-22T16:47:08,WARNING,ping_failed,5,3,1,94,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,41,14,NA,169,FAIL,2026-04-22T16:47:15.861869
2026-04-22T16:47:20,WARNING,latency_elevated,10,8,2,89,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,200,7,342.626,237,OK,2026-04-22T16:47:27.386990
2026-04-22T16:47:32,WARNING,latency_elevated,5,5,0,94,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,268,5,94.848,241,OK,2026-04-22T16:47:38.919770
2026-04-22T16:47:43,WARNING,latency_elevated,3,2,0,96,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,2,630.698,377,OK,2026-04-22T16:47:50.659617
2026-04-22T16:47:55,WARNING,latency_elevated,3,2,0,96,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,69.932,283,OK,2026-04-22T16:48:02.199985
2026-04-22T16:48:07,WARNING,latency_elevated,6,5,1,93,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,76.298,242,OK,2026-04-22T16:48:13.723328
2026-04-22T16:48:18,WARNING,latency_elevated,24,20,4,75,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,1,64.168,186,OK,2026-04-22T16:48:25.250822
2026-04-22T16:48:30,WARNING,latency_elevated,6,4,1,93,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,2,57.546,179,OK,2026-04-22T16:48:36.790920
2026-04-22T16:48:41,NORMAL,healthy,57,27,29,42,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,3,3,84.607,70,OK,2026-04-22T16:48:48.329549
2026-04-22T16:48:53,WARNING,latency_elevated,2,1,0,97,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,2,419.311,140,OK,2026-04-22T16:48:59.906405
2026-04-22T16:49:04,WARNING,latency_elevated,10,8,1,90,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,0,1,432.435,211,OK,2026-04-22T16:49:11.625234
2026-04-22T16:49:16,WARNING,latency_elevated,60,29,31,39,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,8,16,440.469,286,OK,2026-04-22T16:49:23.163568
2026-04-22T16:49:28,WARNING,latency_elevated,16,9,7,83,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,4,3,278.157,330,OK,2026-04-22T16:49:34.691256
2026-04-22T16:49:39,WARNING,latency_elevated,3,2,0,96,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,77.252,329,OK,2026-04-22T16:49:46.239048
2026-04-22T16:49:51,WARNING,latency_elevated,18,13,4,81,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,5,2,125.972,270,OK,2026-04-22T16:49:57.768082
2026-04-22T16:50:02,WARNING,latency_elevated,12,10,2,87,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,23,18,62.944,196,OK,2026-04-22T16:50:09.302945
2026-04-22T16:50:14,WARNING,latency_elevated,56,25,31,43,936,577,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,17,7,62.431,120,OK,2026-04-22T16:50:20.835368
2026-04-22T16:50:25,NORMAL,healthy,6,5,1,93,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,7,11,50.645,75,OK,2026-04-22T16:50:32.536210
2026-04-22T16:50:37,NORMAL,healthy,5,4,0,94,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,28,14,67.131,73,OK,2026-04-22T16:50:44.059966
2026-04-22T16:50:49,NORMAL,healthy,15,13,1,84,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,3,7,59.996,60,OK,2026-04-22T16:50:55.590432
2026-04-22T16:51:00,NORMAL,healthy,9,6,2,91,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,3,5,65.615,60,OK,2026-04-22T16:51:07.135282
2026-04-22T16:51:12,NORMAL,healthy,10,7,2,89,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,20,225.783,93,OK,2026-04-22T16:51:18.659526
2026-04-22T16:51:23,NORMAL,healthy,5,4,1,94,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,16,29,64.239,96,OK,2026-04-22T16:51:30.182992
2026-04-22T16:51:35,NORMAL,healthy,14,11,2,85,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,5,11,110.464,104,OK,2026-04-22T16:51:41.744146
2026-04-22T16:51:46,NORMAL,healthy,57,26,30,42,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,12,40,61.375,105,OK,2026-04-22T16:51:53.269966
2026-04-22T16:51:58,NORMAL,healthy,55,24,31,44,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,18,23,73.651,106,OK,2026-04-22T16:52:04.795807
2026-04-22T16:52:09,NORMAL,healthy,5,3,1,94,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,10,13,96.107,80,OK,2026-04-22T16:52:16.320195
2026-04-22T16:52:21,NORMAL,healthy,58,26,31,41,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,1,8,89.090,85,OK,2026-04-22T16:52:27.844643
2026-04-22T16:52:32,NORMAL,healthy,60,28,31,39,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,9,12,55.291,74,OK,2026-04-22T16:52:39.378840
2026-04-22T16:52:44,NORMAL,healthy,3,2,0,96,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,1,61.832,74,OK,2026-04-22T16:52:50.901003
2026-04-22T16:52:55,NORMAL,healthy,8,7,1,91,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,1,2,98.352,79,OK,2026-04-22T16:53:02.426094
2026-04-22T16:53:07,NORMAL,healthy,13,10,2,86,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,72.041,75,OK,2026-04-22T16:53:13.952455
2026-04-22T16:53:18,NORMAL,healthy,4,2,1,95,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,70.654,71,OK,2026-04-22T16:53:25.476352
2026-04-22T16:53:30,WARNING,latency_elevated,3,2,0,96,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,2,15,419.309,144,OK,2026-04-22T16:53:37.004154
2026-04-22T16:53:42,WARNING,latency_elevated,10,8,2,89,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,268,8,80.966,147,OK,2026-04-22T16:53:48.528211
2026-04-22T16:53:53,WARNING,latency_elevated,4,3,0,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,183,6,154.988,159,OK,2026-04-22T16:54:00.052435
2026-04-22T16:54:05,WARNING,cpu_elevated,72,40,31,27,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,31,6,138.943,172,OK,2026-04-22T16:54:11.582769
2026-04-22T16:54:16,WARNING,latency_elevated,3,2,0,97,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,4,4,88.061,175,OK,2026-04-22T16:54:23.104751
2026-04-22T16:54:28,NORMAL,healthy,4,4,0,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,0,4,87.357,109,OK,2026-04-22T16:54:34.630235
2026-04-22T16:54:39,WARNING,latency_elevated,9,7,1,90,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,0,0,159.501,125,OK,2026-04-22T16:54:46.160261
2026-04-22T16:54:51,NORMAL,healthy,5,3,1,94,936,578,358,31,103,38,RUNNING,Bound,Bound,UP,1,1,9,8,58.834,106,OK,2026-04-22T16:54:57.696483
2026-04-22T16:55:02,WARNING,cpu_elevated,71,41,30,28,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,5,4,61.011,90,OK,2026-04-22T16:55:09.229099
2026-04-22T16:55:14,NORMAL,healthy,4,3,1,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,2,5,71.818,87,OK,2026-04-22T16:55:20.757230
2026-04-22T16:55:25,NORMAL,healthy,7,6,0,92,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,7,11,80.607,85,OK,2026-04-22T16:55:32.292401
2026-04-22T16:55:37,NORMAL,healthy,42,19,23,57,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,16,12,177.361,89,OK,2026-04-22T16:55:43.820756
2026-04-22T16:55:48,NORMAL,healthy,55,24,31,44,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,223,7,84.765,94,OK,2026-04-22T16:55:55.390182
2026-04-22T16:56:00,WARNING,latency_elevated,5,4,1,94,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,304,6,461.970,174,OK,2026-04-22T16:56:07.040515
2026-04-22T16:56:12,WARNING,latency_elevated,32,23,9,67,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,2,2,83.043,177,OK,2026-04-22T16:56:18.562163
2026-04-22T16:56:23,WARNING,latency_elevated,9,8,1,90,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,5,6,75.263,176,OK,2026-04-22T16:56:30.089935
2026-04-22T16:56:35,WARNING,latency_elevated,4,3,0,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,1,2,97.253,160,OK,2026-04-22T16:56:41.614869
2026-04-22T16:56:46,WARNING,latency_elevated,9,7,2,90,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,6,7,59.507,155,OK,2026-04-22T16:56:53.141164
2026-04-22T16:56:58,NORMAL,healthy,6,4,1,93,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,0,0,77.007,78,OK,2026-04-22T16:57:04.695674
2026-04-22T16:57:09,NORMAL,healthy,4,3,0,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,10,4,65.760,74,OK,2026-04-22T16:57:16.231941
2026-04-22T16:57:21,NORMAL,healthy,52,22,29,47,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,5,7,76.687,74,OK,2026-04-22T16:57:27.771721
2026-04-22T16:57:32,NORMAL,healthy,12,10,2,87,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,2,3,62.452,67,OK,2026-04-22T16:57:39.299221
2026-04-22T16:57:44,NORMAL,healthy,4,2,1,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,2,3,68.910,69,OK,2026-04-22T16:57:50.877204
2026-04-22T16:57:55,NORMAL,healthy,62,32,30,37,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,6,8,67.117,67,OK,2026-04-22T16:58:02.415059
2026-04-22T16:58:07,NORMAL,healthy,5,4,0,94,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,4,3,81.204,70,OK,2026-04-22T16:58:13.942288
2026-04-22T16:58:18,NORMAL,healthy,7,5,2,92,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,0,0,113.635,78,OK,2026-04-22T16:58:25.483940
2026-04-22T16:58:30,WARNING,latency_elevated,5,3,0,94,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,16,18,517.189,169,OK,2026-04-22T16:58:37.187737
2026-04-22T16:58:42,WARNING,latency_elevated,9,6,2,90,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,295,80,128.368,181,OK,2026-04-22T16:58:48.717383
2026-04-22T16:58:53,WARNING,latency_elevated,59,27,31,40,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,207,54,168.252,201,OK,2026-04-22T16:59:00.605473
2026-04-22T16:59:05,WARNING,latency_elevated,11,9,1,88,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,330,26,76.948,200,OK,2026-04-22T16:59:12.132875
2026-04-22T16:59:17,WARNING,latency_elevated,2,1,0,97,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,248,27,77.422,193,OK,2026-04-22T16:59:23.685733
2026-04-22T16:59:28,NORMAL,healthy,10,8,2,89,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,3,10,91.355,108,OK,2026-04-22T16:59:35.228814
2026-04-22T16:59:40,NORMAL,healthy,2,1,0,97,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,2,12,76.018,97,OK,2026-04-22T16:59:46.753930
2026-04-22T16:59:51,NORMAL,healthy,5,4,1,94,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,0,1,114.463,86,OK,2026-04-22T16:59:58.288918
2026-04-22T17:00:03,NORMAL,healthy,18,15,2,81,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,1,1,191.963,109,OK,2026-04-22T17:00:09.810328
2026-04-22T17:00:14,NORMAL,healthy,5,4,0,94,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,138,26,122.784,118,OK,2026-04-22T17:00:21.354893
2026-04-22T17:00:26,WARNING,latency_elevated,58,28,29,42,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,281,28,399.082,180,OK,2026-04-22T17:00:32.887195
2026-04-22T17:00:37,WARNING,latency_elevated,3,2,0,96,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,240,27,86.769,182,OK,2026-04-22T17:00:44.418054
2026-04-22T17:00:49,WARNING,latency_elevated,62,30,31,37,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,182,11,505.285,260,OK,2026-04-22T17:00:56.014838
2026-04-22T17:01:01,WARNING,latency_elevated,10,8,2,89,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,57,12,109.060,244,OK,2026-04-22T17:01:07.541783
2026-04-22T17:01:12,WARNING,latency_elevated,6,5,1,93,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,122,42,149.006,249,OK,2026-04-22T17:01:19.115113
2026-04-22T17:01:24,WARNING,latency_elevated,6,4,2,93,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,200,13,204.354,210,OK,2026-04-22T17:01:30.638366
2026-04-22T17:01:35,WARNING,latency_elevated,20,17,2,79,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,156,19,179.010,229,OK,2026-04-22T17:01:42.183366
2026-04-22T17:01:47,WARNING,latency_elevated,5,4,1,94,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,244,11,51.763,138,OK,2026-04-22T17:01:53.707274
2026-04-22T17:01:58,WARNING,latency_elevated,8,6,1,91,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,52,7,178.370,152,OK,2026-04-22T17:02:05.230545
2026-04-22T17:02:10,WARNING,latency_elevated,52,22,30,47,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,253,32,82.105,138,OK,2026-04-22T17:02:16.765614
2026-04-22T17:02:21,WARNING,latency_elevated,59,28,30,40,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,282,23,412.940,180,OK,2026-04-22T17:02:28.699277
2026-04-22T17:02:33,WARNING,latency_elevated,16,13,3,83,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,93,51,70.314,158,OK,2026-04-22T17:02:40.246675
2026-04-22T17:02:45,WARNING,latency_elevated,3,2,0,96,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,1,6,91.124,166,OK,2026-04-22T17:02:51.974220
2026-04-22T17:02:56,WARNING,latency_elevated,10,8,2,89,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,6,39,121.676,155,OK,2026-04-22T17:03:03.745585
2026-04-22T17:03:08,WARNING,latency_elevated,4,4,0,95,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,8,23,69.239,152,OK,2026-04-22T17:03:15.276299
2026-04-22T17:03:20,NORMAL,healthy,23,19,3,76,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,3,23,73.537,84,OK,2026-04-22T17:03:27.041890
2026-04-22T17:03:32,NORMAL,healthy,53,23,30,46,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,16,68,106.142,92,OK,2026-04-22T17:03:38.589403
2026-04-22T17:03:43,NORMAL,healthy,60,29,30,39,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,13,19,85.686,90,OK,2026-04-22T17:03:51.827317
2026-04-22T17:03:56,NORMAL,healthy,8,6,1,91,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,11,23,163.726,99,OK,2026-04-22T17:04:03.354666
2026-04-22T17:04:08,NORMAL,healthy,4,3,0,95,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,1,17,44.009,94,OK,2026-04-22T17:04:14.881107
2026-04-22T17:04:19,NORMAL,healthy,10,7,2,89,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,27,30,189.880,117,OK,2026-04-22T17:04:26.412019
2026-04-22T17:04:31,NORMAL,healthy,4,3,1,95,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,117,30,95.817,115,OK,2026-04-22T17:04:37.936851
2026-04-22T17:04:42,NORMAL,healthy,9,6,2,90,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,114,19,72.086,112,OK,2026-04-22T17:04:49.472075
2026-04-22T17:04:54,WARNING,latency_elevated,10,8,2,89,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,146,33,244.320,128,OK,2026-04-22T17:05:00.997940
2026-04-22T17:05:06,WARNING,latency_elevated,20,17,3,79,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,144,15,62.718,132,OK,2026-04-22T17:05:12.526351
2026-04-22T17:05:17,NORMAL,healthy,1,1,0,98,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,99,15,64.700,107,OK,2026-04-22T17:05:24.095485
2026-04-22T17:05:29,NORMAL,healthy,61,29,32,38,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,99,17,56.486,99,OK,2026-04-22T17:05:35.620666
2026-04-22T17:05:40,WARNING,latency_elevated,4,3,1,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,114,5,181.611,121,OK,2026-04-22T17:05:47.171734
2026-04-22T17:05:52,NORMAL,healthy,4,3,0,95,936,578,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,129,24,69.114,86,OK,2026-04-22T17:05:58.708874
2026-04-22T17:06:03,NORMAL,healthy,7,5,1,92,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,152,48,66.515,87,OK,2026-04-22T17:06:10.252728
2026-04-22T17:06:15,NORMAL,healthy,5,4,0,94,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,39,32,79.095,90,OK,2026-04-22T17:06:21.800579
2026-04-22T17:06:26,NORMAL,healthy,7,6,1,92,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,12,17,130.074,105,OK,2026-04-22T17:06:33.400216
2026-04-22T17:06:38,NORMAL,healthy,55,25,30,44,936,577,359,31,104,38,RUNNING,Bound,Bound,UP,1,1,14,30,47.897,78,OK,2026-04-22T17:06:44.930422
2026-04-22T17:06:49,NORMAL,healthy,15,11,4,84,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,7,13,62.256,76,OK,2026-04-22T17:06:56.454636
2026-04-22T17:07:01,NORMAL,healthy,8,7,1,91,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,6,16,61.068,75,OK,2026-04-22T17:07:07.980829
2026-04-22T17:07:12,NORMAL,healthy,6,5,1,93,936,577,358,31,104,38,RUNNING,Bound,Bound,UP,1,1,3,4,90.807,78,OK,2026-04-22T17:07:19.505411
